date,Goldilocks,Reflation,Stagflation,Recession
2002-10-25,0.02364432004775098,0.01621388392124124,-0.007367737713811326,0.016800480491162468
2002-10-28,-0.006605116745443272,-0.006981411727719242,-0.0003135965695775584,-0.003269060890285453
2002-10-29,0.004515708965285536,-0.006024777920051165,-0.01047778847263829,0.008131069182360411
2002-10-30,0.009621919883537458,0.010153642082930249,0.0005944206120912047,0.005690796849438534
2002-10-31,0.002224566445869449,-0.0018309953668387711,-0.003992863400009807,0.004400155795719902
2002-11-01,0.008099124728154593,0.013921432523939646,0.005871117319594577,0.0012528990599748719
2002-11-04,0.003387770530817556,0.005195826646772648,0.0018568656397646157,0.0001255942841301872
2002-11-05,0.003666306513582894,0.003765605606064985,0.0001481086162916146,0.0005694904026726955
2002-11-06,0.014232142313459028,0.009528022967012854,-0.00465530982263665,0.01050797755366593
2002-11-07,-0.008099458320222307,-0.01903556687347424,-0.01088729902944241,0.000977370953964714
2002-11-08,-0.005099400862885863,-0.00729016826195963,-0.0021419578752642442,-0.0016042865264685063
2002-11-11,-0.016982268469290976,-0.019311536793585795,-0.0022804588004852965,-0.008668407575641773
2002-11-12,0.0030028624291483104,0.005879242875053135,0.0029251899697143482,-8.199419666666258e-05
2002-11-13,0.001533409790503414,-0.001825017662526203,-0.003309617929220093,0.0016068242756540234
2002-11-14,0.005902267852032062,0.019020629356201746,0.013167171027979206,-0.003980184125385936
2002-11-15,0.00722309634269934,0.007948551914354871,0.0007742650954650543,0.004746484612554231
2002-11-18,-0.00903169970560559,-0.00578889857542475,0.0032916106539903622,-0.004865492651687713
2002-11-19,-0.0028653480782381397,-0.0038835515691146754,-0.0009693939670670117,-0.001236849652104149
2002-11-20,0.011163864727460103,0.018486126669441938,0.007371071465791358,0.003386786207196974
2002-11-21,0.012792011753516564,0.019565643054070946,0.006822440824363908,0.00420345977173417
2002-11-22,-0.005279130209381379,-0.0027435190322853812,0.002584420700905521,-0.003888105428961058
2002-11-25,0.0001314488656924285,-0.0001744450735785621,-0.000257084415461467,-0.0008556532178992493
2002-11-26,-0.0073134812234943,-0.016235213679562845,-0.008872922932259018,0.001017639283841561
2002-11-27,0.010870674803248926,0.023753983727620775,0.012932118448181372,-0.00033729181619915165
2002-11-29,-0.0005937470942075761,-0.002181439961373656,-0.001538883343356556,0.0004916601761319417
2002-12-02,-0.002504365797273069,-0.0003195438715717023,0.002232044147923589,-0.0017271940539018633
2002-12-03,-0.014982662582455156,-0.01551002615509268,-0.0004801413504153034,-0.009071538592356113
2002-12-04,0.0020174384913363074,-0.003118828230822551,-0.0050890444999366355,0.0032839986967085305
2002-12-05,-0.007940512017319693,-0.008945832367292083,-0.0009580981277501681,-0.0031284718680827757
2002-12-06,0.012307248121739908,0.007008197564260029,-0.0052518283352576585,0.0098018833203488
2002-12-09,-0.016544304481973728,-0.019749102140182682,-0.003157575435986732,-0.007661659630895129
2002-12-10,0.012674459090597742,0.016211640242683602,0.003584403374308081,0.007099210030718968
2002-12-11,0.00566144374590096,0.001982422430283904,-0.0036317990933948338,0.005371430865985978
2002-12-12,-0.002500292359692826,-0.00035489404255709605,0.002192620539357953,-0.0010152523107022457
2002-12-13,-0.018961781559437653,-0.013027801756637522,0.005981202025022352,-0.013574052970980357
2002-12-16,0.017297599557236386,0.025932199258844813,0.00868182192383065,0.007889792398176105
2002-12-17,-0.0046351287253497495,-0.007615882816933866,-0.0029335318693618937,-0.0013674102874773482
2002-12-18,-0.00391542364230966,-0.008566954771232514,-0.0046043089067006335,0.0013305732639763493
2002-12-19,0.00018901978213427912,-0.005708497813083634,-0.005850295372995691,0.003207045716651099
2002-12-20,0.012930508795401604,0.013148779065713769,0.00026549249253438544,0.007748860832796518
2002-12-23,0.0008750420617308552,0.0052810500053929515,0.004453230165884319,0.00016454928127594579
2002-12-24,8.60668739973906e-05,-0.002912146146633508,-0.0029509907984086757,0.0022891560318853608
2002-12-26,-0.0009447111232733031,-0.002485868705944742,-0.0014939353604492174,0.0003317909299394532
2002-12-27,-0.0067798581623042895,-0.012231497104767196,-0.005404416720240685,-0.0005156694054692252
2002-12-30,0.007297301838322576,0.0011722799386763307,-0.006077799677424024,0.0054798335918250975
2002-12-31,0.0001159578318812504,-0.0005801745912476605,-0.0006489102009066887,-0.00010634581477410417
2003-01-02,0.009543014484352443,0.029006163703601966,0.019509577790678093,-0.0037560970335585877
2003-01-03,0.001932530358413323,0.0040754883053005135,0.002189386518315763,0.0021414054607280597
2003-01-06,0.018691746602746674,0.017467797057522074,-0.00117752097379603,0.009721827343449015
2003-01-07,-0.001782939018688998,-0.007055922953509967,-0.005226555363392398,0.0008335518562315371
2003-01-08,-0.010310611083413931,-0.01363515203532041,-0.003278112380477908,-0.004784027179254584
2003-01-09,0.0012274246227335435,0.017137939037404838,0.015956942986099867,-0.006527515078099237
2003-01-10,0.0015206882631184442,-0.0018129269911812825,-0.003287186682871155,0.0015452792000355178
2003-01-13,0.0012549361886623283,0.0008128713354748541,-0.00039563628175890266,0.0018117478535543876
2003-01-14,0.009318006491563205,0.007006884314622177,-0.002264693605512456,0.007003119132027788
2003-01-15,-0.010972255457629162,-0.010828929122297812,0.0001897549067599219,-0.005245187478543249
2003-01-16,-0.0045232576930418125,-0.0025932943200971145,0.0019763919443732698,-0.0029346521812038816
2003-01-17,-0.007886337427448506,-0.012017740947831425,-0.004084974948954349,-0.0022641487258363282
2003-01-21,-0.01066618791345699,-0.013863585810945264,-0.003150969326059703,-0.00436453825931417
2003-01-22,-0.004248745949881025,-0.008095191495877094,-0.0038000169745674977,-9.920129124322747e-05
2003-01-23,0.007001513100775105,0.007500221211174775,0.0005451366818282415,0.0029317133595063785
2003-01-24,-0.026310581971469755,-0.0254628235794281,0.0008941869634702242,-0.0146034313621264
2003-01-27,-0.02078505368116314,-0.02040931109021357,0.0004221711623781446,-0.014299631844339104
2003-01-28,0.013166622967749156,0.014661278144213034,0.0015410837478924482,0.007960907036219418
2003-01-29,0.0003958021650590024,0.008483039588085797,0.008133665994455367,-0.0023687034931966925
2003-01-30,-0.016893498159508823,-0.020001695412604298,-0.003061768681666908,-0.007819101397443943
2003-01-31,0.013756997047088418,0.012915294993735208,-0.0007952734819246391,0.008525728284927954
2003-02-03,0.0030205274655701686,0.003426020738237808,0.000451921844096211,0.0008732141139877272
2003-02-04,-0.009216078091992782,-0.01008771068748154,-0.0008252040240601874,-0.003564155535438267
2003-02-05,-0.011093246064794301,-0.0061011727849490365,0.005038501851273838,-0.00898498013186351
2003-02-06,-0.0004078301737332682,-0.002955356318378475,-0.002501097573216636,0.002074766478508757
2003-02-07,-0.009436991411666448,-0.0067504533466334875,0.002732966636461533,-0.005390438275285041
2003-02-10,0.0047167504387689374,0.003956421176227633,-0.0007139006911127327,0.001697016217185218
2003-02-11,-0.006725077593521387,-0.006061787190475064,0.0007097189744748949,-0.0034811923792440616
2003-02-12,-0.005892764275812332,-0.012078177114187957,-0.006138984266947054,-0.000943201124707909
2003-02-13,0.003895920531597576,0.0006692618582674476,-0.003180230101901558,0.0044994413858111615
2003-02-14,0.0161366931184209,0.02026491941236062,0.00417465486536829,0.007579213019338755
2003-02-18,0.019520057367895617,0.01948487199008829,1.124319362124286e-05,0.011702748706451657
2003-02-19,-0.001377573569318356,-0.0038654365849478773,-0.0024414344442009505,0.0014044292016752355
2003-02-20,-0.004289166209392923,-0.009629579777480314,-0.005293984996658823,-0.0004901195381325766
2003-02-21,0.007602387454412587,0.014684344177806433,0.007128385294822417,0.0023283439245167245
2003-02-24,-0.012506327274407278,-0.010203155374487257,0.002349600471348591,-0.0051413478081599505
2003-02-25,0.009210005790635115,0.0032240173117081736,-0.005939559907498369,0.006350691805829554
2003-02-26,-0.008285675388247779,-0.00594984303764957,0.002382260922026781,-0.003176350797400655
2003-02-27,0.013187813629885617,0.011489148437522804,-0.0016522366209342425,0.008456723681045827
2003-02-28,0.009591593247146405,0.007638104618721855,-0.0019070600569959782,0.007749877607571851
2003-03-03,-0.004488390549168818,-0.010551054239199175,-0.006017822420189089,-0.0014581665853193558
2003-03-04,-0.01248725449351483,-0.01290338130495147,-0.00037128554159537164,-0.006329077434055587
2003-03-05,0.01258243273819483,0.009985576827608434,-0.002552014640745125,0.008641564425522517
2003-03-06,-0.012412935553722292,-0.009879685483585381,0.002578091339978179,-0.008692737032897059
2003-03-07,0.013205229626385498,0.011577112480218003,-0.001583275876326222,0.009909035743176262
2003-03-10,-0.020893767673410543,-0.027311149687393625,-0.006372540744141812,-0.0105556890725263
2003-03-11,-0.008757816077536605,-0.012364266702822624,-0.003561609355444749,-0.00540039465306146
2003-03-12,0.001250808185451992,0.004099126718580043,0.0028931598029693206,-0.0006268282170149985
2003-03-13,0.017824148924972597,0.02300588175183098,0.005226574096699649,0.004037756255477285
2003-03-14,0.006446793010350904,-9.435776949808261e-05,-0.006496309510007718,0.0058000479534356586
2003-03-17,0.023651309024020142,0.02897488158245023,0.005368413828271357,0.009483954294214302
2003-03-18,-0.003973738533715229,-0.004881093712933393,-0.0008625139093768934,-0.005665841955211117
2003-03-19,0.0015504741059962496,0.004709704806489479,0.0032040719703344996,-0.001949296773728393
2003-03-20,0.0028944214467907636,-0.0010887457595767649,-0.00393832593652626,0.0021494585139029444
2003-03-21,0.009203633074505405,0.013532108015388445,0.00437331621072431,3.037047258491581e-05
2003-03-24,-0.020748774615378926,-0.025814720306913678,-0.005021104421693484,-0.006641197719578109
2003-03-25,0.01226877574026243,0.00938572834014662,-0.002838206130274539,0.007423010405396556
2003-03-26,-0.0019919670163745943,-0.0029124072127303885,-0.0008755989265145244,0.000201531933480057
2003-03-27,0.0012346655504017602,0.004332507047994043,0.0031426827674335533,0.001852959696228571
2003-03-28,-0.003375911035327293,-0.0059071937118815475,-0.0024864414067129847,-0.0010552980006992914
2003-03-31,-0.00697345926027314,-0.01199750378824433,-0.004979203258129922,0.0001373188508542939
2003-04-01,0.010153773049534867,0.008300310947502039,-0.0018086208321915587,0.005311922625369234
2003-04-02,0.015616202867786436,0.019330520336837884,0.0037591587388927155,0.005112454937786435
2003-04-03,-0.0024726945930636382,-0.003830566691655051,-0.0013130308287501434,-0.00044032172737168635
2003-04-04,5.5329316384257245e-05,0.0010023197583303443,0.0009918317117873568,-0.001026191747344287
2003-04-07,-0.0023183734512244748,-0.0007752158859906602,0.0015879988350750841,-0.0028028354865057745
2003-04-08,0.004043733927729177,-0.0001045758192211146,-0.004103468477109023,0.004667606248999409
2003-04-09,-0.008881004112791678,-0.009516061510362635,-0.0005902161277296857,-0.003306691647529116
2003-04-10,0.0023691500892650394,0.0024399140024673584,0.00011560518304358895,-0.00019307795255203648
2003-04-11,-0.007603693759032459,-0.004124595302617102,0.0035239397262566263,-0.0061112804067850485
2003-04-14,0.015231046845712757,0.01829830465848517,0.00311209908261368,0.0074466127660181534
2003-04-15,0.011588787660222435,0.010279173902494968,-0.001264772487886194,0.009054635318281955
2003-04-16,-0.008948258622659565,-0.011237853279648762,-0.0022447533871479287,-0.004045455882858309
2003-04-17,0.013549189374106832,0.0178863287408764,0.004381980636610833,0.0073508454133121215
2003-04-21,-0.004631206802680631,-0.0018207158069840357,0.0028553322655378646,-0.003908289806242984
2003-04-22,0.021989569024908798,0.01942287940738819,-0.0025218483476793386,0.01332442218167845
2003-04-23,0.0076437476441960205,0.00433519227721672,-0.0032637140971380307,0.004296947114442616
2003-04-24,0.00045696688017150827,-0.0058103332791960395,-0.0062224588895262774,0.00377533919683578
2003-04-25,-0.01146335308570988,-0.013755291598325052,-0.0022470972427739034,-0.005910100509742935
2003-04-28,0.0163344669221175,0.013706423062997,-0.0025832025892792254,0.009164824136923063
2003-04-29,0.00066186545860082,0.001691929180044227,0.0010749049912846767,-0.000657737332495758
2003-04-30,0.008115928732100553,0.004251053885396266,-0.0038200335768630183,0.008493602092289785
2003-05-01,0.0006765243379343082,7.104511375537309e-05,-0.0005630189067186176,0.0008992257622621901
2003-05-02,0.006803405453323257,0.010920821062632851,0.004159875926769911,0.0007994527099075441
2003-05-05,0.0009053635408230507,0.0012539192484870552,0.0003910160251243219,0.0024254011547489296
2003-05-06,0.017645862835196317,0.009765784478445942,-0.007837618039290057,0.014280206445294564
2003-05-07,0.005397866980823345,0.00035826571042229887,-0.004997140952940729,0.0073947682166016215
2003-05-08,-0.008543760841583476,-0.007048543120189057,0.001537678038854737,-0.004514470906921241
2003-05-09,0.016855137550894742,0.018141280348262675,0.0013286031148282507,0.01106837934221815
2003-05-12,0.018868168741518535,0.014597989128073134,-0.004227719295985084,0.013856510291084912
2003-05-13,-0.0015325854419853074,0.0011886200900440222,0.002763665849489647,-0.00038038078750121136
2003-05-14,0.005215850230247847,0.001589369878059031,-0.0035840200347284986,0.0064036406870697895
2003-05-15,0.006393988701705715,0.006263332783229867,-8.819560101553075e-05,0.003215730019732887
2003-05-16,0.005543959393141566,0.0009475789500295687,-0.0045539201256516795,0.006518076124062866
2003-05-19,-0.02529760359692734,-0.027103748431090174,-0.0017636845167025151,-0.015322592669665258
2003-05-20,0.008792293136431489,0.002472287972679908,-0.006277544846291263,0.009263627339414559
2003-05-21,-0.0006616378433540967,0.004717232185355955,0.00542133034617037,-0.0022893812748138844
2003-05-22,0.0161736653146799,0.010303597439350973,-0.00582760755786861,0.012530618198298715
2003-05-23,-0.00028705576688736246,0.0015705767667994902,0.00190009285114717,-0.0008527300406300564
2003-05-27,0.013957859420744408,0.01728273423367389,0.003367335130389801,0.006146957534979514
2003-05-28,0.0022528857611018352,-1.0394060522446608e-05,-0.0022208195041639647,0.0014779491007783304
2003-05-29,0.004184738944536642,0.0006723953745107134,-0.0034698832525656108,0.005674923743014826
2003-05-30,0.013833359169237008,0.015903024768863423,0.0021121259170867354,0.007956121367515345
2003-06-02,-0.0023039492151484954,0.005055356737680086,0.00739581388933652,-0.0037206628495536857
2003-06-03,0.01463861050137942,0.007477311544439155,-0.007124791020432329,0.012765882646839059
2003-06-04,0.019717905044755832,0.015086576656659398,-0.004594820451588497,0.013569849178001829
2003-06-05,-0.0013925920657318488,0.00457858006645652,0.006007680068696305,-0.002986506013277741
2003-06-06,-0.004081580920590481,-0.0018661368882655985,0.0022519519688328185,-0.0031275421599113186
2003-06-09,-0.003772549647507575,-0.00971268077075538,-0.0059036231867398686,0.001025997254742189
2003-06-10,0.01746087517740351,0.012459457369536424,-0.004964909871359151,0.01381644181946468
2003-06-11,0.009958717145650317,0.012301775502269234,0.0023795662931268527,0.00470317249106285
2003-06-12,0.006856525289022516,-0.0013391122503250276,-0.008159129602839606,0.006441114774676009
2003-06-13,-0.004480394626991528,-0.01134105550061175,-0.006824152937112285,-0.0005029400132262677
2003-06-16,0.014585921434536398,0.020290421845231534,0.005741008347203077,0.005632694451653626
2003-06-17,-0.0072961526378395175,-0.001370671628522909,0.005961988945824544,-0.0076456341999068984
2003-06-18,-0.010564545152767404,-0.006242832354103874,0.004358220735171466,-0.009959155312080708
2003-06-19,-0.01309108324604287,-0.014118981572482021,-0.0009913903899312156,-0.0069874088305132386
2003-06-20,-0.0013983551708933314,0.0020256053628982117,0.0034604684702994794,-0.0017870851052477499
2003-06-23,-0.008433556520731036,-0.013151550210829772,-0.0046814857535908,-0.002778249155268282
2003-06-24,0.008833157236438224,0.0024265555095684043,-0.006370093790361885,0.008109338400608984
2003-06-25,-0.019675516451468325,-0.008419672697562637,0.011292351690413625,-0.01635256790199556
2003-06-26,-0.0037032768606992273,0.001974664121089395,0.005714448918296558,-0.008147923661359066
2003-06-27,-0.011127164463014441,-0.009242082138113025,0.001921590261409353,-0.007227084550065883
2003-06-30,0.0017504817390456145,0.002000188293282338,0.00028621449074466005,0.0024704795852182153
2003-07-01,0.012123832404490555,0.009897757123327348,-0.002190360995448921,0.008860299635881901
2003-07-02,0.013146993532473842,0.011449673818296958,-0.0016616054284625988,0.008494254423113506
2003-07-03,-0.017683212066199883,-0.010814202288108471,0.006904724063805694,-0.014430213553020805
2003-07-07,0.010896782705448641,0.01613601065796161,0.005274942238227259,0.003309232155938442
2003-07-08,0.0042083514660151726,0.004723005354287284,0.0005503681739863981,0.0027251006052844747
2003-07-09,-0.0027850931447855865,-0.0024348562883841417,0.00038595114211573036,-0.000576787520746752
2003-07-10,-0.010093236289379633,-0.013370355125791954,-0.003241404550698036,-0.004687729915738677
2003-07-11,0.014863993273199651,0.01153470707020055,-0.0032935719172848166,0.011037503393632114
2003-07-14,-0.003023664177141947,0.002328618120086394,0.005387996582942627,-0.005307447019276551
2003-07-15,-0.02393287956716811,-0.010821357935163783,0.013147235917718608,-0.022547642588257494
2003-07-16,-0.005857298918097939,-0.00836516139050048,-0.0024721481866882564,-0.0033126520054490407
2003-07-17,-0.0155257924345194,-0.012257814065163226,0.0033036926550704605,-0.010577044665355423
2003-07-18,0.007914420150772598,0.011617077299618367,0.003738371434560055,0.0032056289829480436
2003-07-21,-0.03426716825161236,-0.021430591890767167,0.012872290646559476,-0.028408204696438552
2003-07-22,0.014773867552275723,0.0067426709254188675,-0.007995482341142567,0.010985440077948343
2003-07-23,0.005064290211832525,0.003021228424283633,-0.002007347501834606,0.004868837047437785
2003-07-24,-0.01295141587974907,-0.007972000256037332,0.005015129909426024,-0.010102942527584076
2003-07-25,0.01541162750317249,0.016901601081785216,0.0015256878643270125,0.008461609953613267
2003-07-28,-0.013189976518846899,-0.0057563214293634936,0.007469369375197692,-0.012312442489540226
2003-07-29,-0.02180124520767135,-0.011856208228541826,0.009980751264843808,-0.0189393121466071
2003-07-30,0.010340986496841677,0.003336275661909054,-0.006968996549218337,0.011025524968109037
2003-07-31,-0.006970668168309377,-6.851611584601334e-05,0.00693786633817765,-0.008192802024303973
2003-08-01,-0.004182765024633782,-0.002662849015910189,0.0015576144214220057,-7.101561672642962e-05
2003-08-04,0.013693338626435504,0.004409732482849522,-0.009245907730887569,0.012618002089664983
2003-08-05,-0.027726357013539992,-0.019854068476421544,0.007909986949816861,-0.020661108517737514
2003-08-06,0.017146940617721696,0.006295940725979783,-0.010813301479043502,0.016421193696299744
2003-08-07,0.012630038209182393,0.011893335123990496,-0.0006990046724934849,0.009715799526822125
2003-08-08,0.003329663956932229,0.0025762976228519098,-0.0007156679213819059,0.0019190687941715557
2003-08-11,-0.0029669747829966326,0.0009625118886837215,0.003967185084378768,-0.004282110986686601
2003-08-12,0.00722478560070199,0.00960361922867021,0.0024165320406666314,0.003253958017237583
2003-08-13,-0.022731139075949987,-0.014056920727551152,0.008711916761097251,-0.020313558305952537
2003-08-14,0.00961978938211382,0.007271970896025988,-0.0023101200733894197,0.006996359956813172
2003-08-15,-0.0002722007721989818,-5.432161615853575e-05,0.0002555775687388588,-0.0003880701205170219
2003-08-18,0.01367228605354186,0.011109414272463033,-0.0025251733683804164,0.010006024814817485
2003-08-19,0.014469910295203826,0.006012350028198594,-0.008419861854306819,0.01343648093229596
2003-08-20,-0.009169926481726553,-0.002479679598437372,0.006727945295987593,-0.008373267862948704
2003-08-21,-0.0026188790640806576,0.003925619201777915,0.006582196678556985,-0.003808808670762439
2003-08-22,-0.009151510228988979,-0.009518032027769146,-0.00032882338608175435,-0.00506491463076771
2003-08-25,-0.005897947963444515,-0.0030187851593391755,0.0029168612168037527,-0.006143932605411192
2003-08-26,0.008431214511839025,0.005289965127309888,-0.003103550971830725,0.007225006269785742
2003-08-27,-0.0034389811216512627,-0.0032233091354541043,0.00025337039889557087,-0.0035152068468053484
2003-08-28,0.01656766622635596,0.01045633444192234,-0.006073633371735209,0.014131579332094692
2003-08-29,0.0010339978611042973,0.004131987912800635,0.0031356884643947494,-0.0010407276576695572
2003-09-02,0.0077224862311795735,0.005468103053148134,-0.002217081590729852,0.0021817928757393227
2003-09-03,0.00825704385780776,0.006372078496626645,-0.001847663773879527,0.006480525148857279
2003-09-04,0.01128880288375486,0.004229256045152204,-0.0070222452513010675,0.010626867508939078
2003-09-05,0.012558178635538843,-0.0004403050278899253,-0.01296118207612718,0.015128460799944978
2003-09-08,0.003080807736563909,0.0075904848097795696,0.004546978660517249,-0.0009467966089354926
2003-09-09,-0.001082826303606041,-0.004814353204153409,-0.00369422531324578,0.002215490821521941
2003-09-10,-0.0017515958545049378,-0.007317590619782864,-0.00552869317797634,0.0030150676936536417
2003-09-11,0.0003655601673814538,0.0020742972536259515,0.001746038673546085,-0.0019176147115231598
2003-09-12,0.008181498078653175,0.0026104134130304447,-0.005533783078321141,0.007323632340264556
2003-09-15,-0.0011207222440457205,-0.003359812962470974,-0.002201789131123666,0.0003844246106289013
2003-09-16,0.01300447145014091,0.011743558730416187,-0.001223611132423136,0.0072994201770645905
2003-09-17,0.005063312217265496,-0.0021957890947370147,-0.007221799724700922,0.006362956526491918
2003-09-18,0.013037420509217882,0.01252788749320184,-0.0004722314287144537,0.0077438843597510895
2003-09-19,-0.0031894896891153956,-0.003516165056711626,-0.00028937378029464394,-0.0019211541309295547
2003-09-22,-0.019589786249960082,-0.014403715375018831,0.005223372462242837,-0.014369991369187126
2003-09-23,0.009565259021312191,0.00714183216711768,-0.0023861252668929247,0.0071481435069298644
2003-09-24,-0.011557638298083678,-0.012708385827137344,-0.0011134459417520772,-0.0039051592949915404
2003-09-25,-0.0037933614105980814,-0.005089300580215061,-0.0012586375823153918,-0.0014395441258355643
2003-09-26,0.00513236782147072,-0.00336018616174622,-0.008455252395915352,0.00763442013280419
2003-09-29,0.00328604159774756,0.009339550292400835,0.0060908102819548626,-0.0006132996509422192
2003-09-30,0.003909068305496167,-0.0036454534187158713,-0.0075172201369104515,0.00814500717482686
2003-10-01,0.029036825007023915,0.025043576314566454,-0.003956740755949521,0.020076964929197524
2003-10-02,-0.003330025154159492,0.0016262319210916063,0.004992765011759034,-0.004161809606670404
2003-10-03,-0.011410035309289262,0.003980025256226941,0.01542656850202414,-0.015162387820335972
2003-10-06,0.008741053469803292,0.006200647841865228,-0.002503897691430126,0.007007357003351837
2003-10-07,-0.003918851003675241,0.0029855495439375305,0.006940908484120707,-0.005817949317339594
2003-10-08,-0.0022929253870076073,-0.0049177906195819,-0.0025883572960663545,-0.0003181158153236672
